,earnings,gender,age,region,education,experience
51682,12.01923084,male,32,Northeast,13,13
51683,14.42307663,male,46,Northeast,12,28
51684,9.615385056,female,46,Northeast,12,28
51685,8.17307663,female,44,Northeast,12,26
51686,26.44230843,male,46,Northeast,13,27
51687,11.53846169,female,30,Northeast,13,11
51688,15.86538506,female,41,Northeast,12,23
51689,10.09615421,male,42,Northeast,11,25
51690,26.44230843,male,49,Northeast,16,27
51691,39.42307663,male,44,South,14,24
51692,26.44230843,male,42,South,12,24
51693,6.410256386,female,24,South,8,10
51694,32.69230652,male,33,South,18,9
51695,10,male,44,South,12,26
51696,15.38461494,male,49,South,13,30
51697,16.82692337,female,45,South,14,25
51698,50.42734909,male,58,West,13,39
51699,20.19230843,female,58,West,13,39
51700,13.25,male,44,South,11,27
51701,30.28846169,male,49,South,12,31
51702,19,male,51,South,12,33
51703,10,female,49,South,12,31
51704,20.05432701,female,45,South,14,25
51705,17.7514801,male,46,South,16,24
51706,15.86538506,female,59,South,16,37
51707,7.211538315,female,49,South,10,33
51708,10.57692337,male,53,South,11,36
51709,20.19230843,male,41,South,18,17
51710,25,female,39,South,18,15
51711,16.58653831,male,37,West,14,17
51712,17.09401703,female,35,West,13,16
51713,13.22115421,female,40,South,12,22
51714,13.46153831,male,27,South,16,5
51715,8.741258621,female,28,South,16,6
51716,21.76113319,male,48,South,13,29
51717,14.61538506,female,45,South,12,27
51718,14.42307663,female,40,South,12,22
51719,23.07692337,male,50,South,12,32
51720,42.73504257,male,58,South,18,34
51721,12.38461494,male,27,South,11,10
51722,12.98076916,male,51,South,12,33
51723,34.13461685,female,35,South,20,9
51724,24.12587357,male,37,South,18,13
51725,45.55555725,male,46,South,18,22
51726,38.46154022,female,50,South,18,26
51727,9.615385056,female,43,South,13,24
51728,15.38461494,female,41,South,6,29
51729,21.63461494,female,37,Midwest,16,15
51730,10,male,40,South,12,22
51731,9.444444656,female,33,South,12,15
51732,33.65384674,male,58,South,18,34
51733,26.92307663,female,57,South,18,33
51734,16.82692337,female,24,South,16,2
51735,40.14422989,male,50,South,18,26
51736,7.338056564,female,46,South,13,27
51737,31.73077011,male,34,South,16,12
51738,18.26922989,female,41,South,13,22
51739,33.17307663,female,59,South,16,37
51740,28.84615326,male,33,South,13,14
51741,18.07692337,female,40,South,13,21
51742,14.42307663,female,41,South,13,22
51743,38.46154022,female,43,South,16,21
51744,12.25961494,female,37,South,16,15
51745,25,female,46,South,16,24
51746,28.84615326,male,48,South,16,26
51747,29.80769157,male,40,South,16,18
51748,26.55263138,male,42,South,13,23
51749,14.42307663,female,38,South,14,18
51750,52.88461685,male,40,South,18,16
51751,12.67115402,male,28,Northeast,13,9
51752,8.894230843,female,36,South,12,18
51753,14.25865364,female,45,South,12,27
51754,12.5,female,46,South,14,26
51755,19.23077011,male,49,South,12,31
51756,11.09467411,female,41,South,12,23
51757,11.09467411,male,49,South,12,31
51758,16.82692337,male,36,South,12,18
51759,7.352941036,male,31,South,11,14
51760,7.211538315,female,53,South,12,35
51761,5.769230843,male,60,South,12,42
51762,16.82692337,male,52,South,12,34
51763,12.01923084,male,43,South,12,25
51764,13.14102554,male,46,South,13,27
51765,30,male,39,Northeast,16,17
51766,25,male,42,Northeast,19,17
51767,10.78431416,female,33,Northeast,12,15
51768,11.53846169,male,37,Northeast,12,19
51769,16.25,male,42,Northeast,6,30
51770,19.61538506,female,41,Northeast,11,24
51771,24.78632545,male,36,Northeast,20,10
51772,35.09615326,male,38,Northeast,12,20
51773,40.86538315,male,45,Northeast,16,23
51774,17.30769157,male,33,Northeast,16,11
51775,6.5,female,23,Northeast,14,3
51776,19.23077011,male,52,Northeast,12,34
51777,36.05769348,male,44,Northeast,16,22
51778,4.230769157,female,45,Northeast,16,23
51779,3.461538553,female,25,Northeast,14,5
51780,19.23077011,male,27,Northeast,13,8
51781,38.46154022,male,52,Northeast,20,26
51782,28.84615326,female,41,Northeast,20,15
51783,34.05448532,male,51,Northeast,18,27
51784,22.74052429,female,55,Northeast,18,31
51785,32.05128098,male,44,Northeast,12,26
51786,51.28205109,male,46,Northeast,19,21
51787,15.38461494,male,51,Northeast,16,29
51788,20.38461494,female,50,Northeast,16,28
51789,25.48077011,female,50,Northeast,12,32
51790,12.98076916,male,57,Northeast,12,39
51791,21.97802162,female,52,Northeast,18,28
51792,24.03846169,male,57,Northeast,20,31
51793,12.30769253,female,34,Northeast,20,8
51794,27.97202873,male,31,Northeast,20,5
51795,10.57692337,female,60,Northeast,12,42
51796,56.68016052,male,37,Northeast,18,13
51797,12.01923084,female,50,Northeast,12,32
51798,24.03846169,male,27,Northeast,13,8
51799,19.47115326,female,32,Northeast,13,13
51800,11.53846169,female,28,Northeast,13,9
51801,32.69230652,male,30,Northeast,12,12
51802,9.615385056,female,47,Northeast,13,28
51803,18.75,male,47,Northeast,12,29
51804,19.23077011,female,47,Northeast,12,29
51805,21.63461494,female,44,Northeast,13,25
51806,27.77777863,male,36,Northeast,16,14
51807,9.134614944,male,23,Northeast,9,8
51808,10.68376064,female,37,Northeast,13,18
51809,45.19230652,male,45,Northeast,20,19
51810,9.935897827,male,29,Northeast,12,11
51811,31.62393188,female,37,Midwest,12,19
51812,7.692307472,male,38,Midwest,12,20
51813,12.82051277,male,41,Midwest,12,23
51814,12.51111126,male,37,Midwest,12,19
51815,26.41923141,female,34,Midwest,16,12
51816,7.085020065,female,33,Midwest,9,18
51817,9.855769157,male,40,Midwest,12,22
51818,28.5714283,male,49,Midwest,18,25
51819,15.86538506,female,55,Midwest,18,31
51820,17.30769157,male,26,Midwest,12,8
51821,18.84615326,male,45,Midwest,12,27
51822,10.1214571,female,48,Midwest,12,30
51823,11.13990402,female,26,Midwest,12,8
51824,9.615385056,male,27,South,12,9
51825,23.50427437,male,35,Midwest,12,17
51826,19.6078434,female,32,Midwest,12,14
51827,23.07692337,male,41,Midwest,16,19
51828,19.23077011,female,37,Midwest,18,13
51829,50.48077011,male,38,Midwest,18,14
51830,21.39422989,male,48,Midwest,13,29
51831,20.19230843,female,43,Midwest,14,23
51832,28.84615326,male,43,Midwest,20,17
51833,12.01923084,female,43,Midwest,16,21
51834,43.75,male,50,Midwest,16,28
51835,18.41778755,male,49,Midwest,9,34
51836,23.07692337,male,26,Midwest,13,7
51837,12.09855747,female,47,Midwest,12,29
51838,46.15384674,male,37,Midwest,20,11
51839,21.63461494,male,34,Midwest,18,10
51840,38.46154022,male,28,Midwest,16,6
51841,32.21154022,female,25,Midwest,16,3
51842,52.88461685,male,55,Midwest,16,33
51843,57.69230652,female,55,Midwest,16,33
51844,32.69230652,male,42,Midwest,14,22
51845,36.75213623,female,35,Midwest,18,11
51846,9.615385056,female,27,Midwest,12,9
51847,11,male,25,Midwest,6,13
51848,10.68376064,male,44,Midwest,12,26
51849,9.134614944,female,45,Midwest,12,27
51850,25,male,37,Midwest,11,20
51851,28.36538506,male,34,Midwest,12,16
51852,14.52991486,female,37,Midwest,12,19
51853,11.53846169,female,41,Midwest,13,22
51854,22.59615326,male,52,Midwest,13,33
51855,30.76922989,male,50,Midwest,12,32
51856,19.23077011,male,46,Midwest,12,28
51857,14.10256386,male,23,Midwest,12,5
51858,16.82692337,female,41,Midwest,16,19
51859,7.211538315,male,24,Midwest,12,6
51860,2.5,female,24,Midwest,12,6
51861,16.82692337,male,45,Midwest,12,27
51862,9.615385056,female,31,Midwest,13,12
51863,17.09401703,male,32,Midwest,10,16
51864,16.78321648,male,45,Midwest,20,19
51865,14.16666698,female,48,Midwest,13,29
51866,16.34615326,female,60,Midwest,14,40
51867,11.6279068,female,26,Midwest,16,4
51868,26.63461494,male,29,Midwest,14,9
51869,13.67521381,male,33,Midwest,13,14
51870,29.72027969,male,33,Midwest,14,13
51871,12.99376297,female,37,Midwest,13,18
51872,8.413461685,male,54,Midwest,16,32
51873,16.66666603,female,29,Midwest,16,7
51874,38.46154022,male,30,Midwest,16,8
51875,21.25989532,male,47,Midwest,16,25
51876,22.71057701,female,45,Midwest,16,23
51877,20.19230843,male,44,Midwest,12,26
51878,14.42307663,female,35,Midwest,13,16
51879,9.615385056,female,23,Midwest,14,3
51880,10.72692299,female,40,Midwest,12,22
51881,18.5423069,male,40,Midwest,12,22
51882,9.615385056,male,55,Midwest,12,37
51883,21.63461494,female,26,Midwest,14,6
51884,33.65384674,male,33,Midwest,16,11
51885,35.25640869,male,57,Midwest,12,39
51886,44.01709366,female,51,Midwest,16,29
51887,19.23077011,male,53,Midwest,12,35
51888,16.34615326,female,53,Midwest,13,34
51889,10.39500999,male,23,Midwest,12,5
51890,12.82051277,female,22,Midwest,13,3
51891,12.5,male,24,Midwest,12,6
51892,12.23776245,male,29,Midwest,16,7
51893,42.73504257,male,35,Midwest,16,13
51894,21.63461494,female,44,Midwest,20,18
51895,24.03846169,male,45,Midwest,20,19
51896,42.73504257,male,44,Midwest,16,22
51897,16.02564049,female,34,Midwest,16,12
51898,12.01923084,female,36,Midwest,13,17
51899,19.71153831,male,33,Midwest,16,11
51900,13.46153831,male,37,Midwest,13,18
51901,14.88095284,male,40,Midwest,16,18
51902,23.50427437,male,47,Midwest,12,29
51903,20.83333397,male,48,Midwest,11,31
51904,31.25,female,55,Midwest,18,31
51905,13.67521381,male,55,Midwest,16,33
51906,12.01923084,female,38,Midwest,13,19
51907,14.42307663,female,42,Midwest,12,24
51908,12.98076916,male,26,Midwest,14,6
51909,11.43451118,male,57,Midwest,14,37
51910,9.729729652,female,54,Midwest,13,35
51911,16.82692337,male,22,Midwest,14,2
51912,18.75555611,male,48,Midwest,13,29
51913,16.8576107,male,40,Midwest,12,22
51914,15.38461494,female,45,Midwest,12,27
51915,10.09615421,female,46,Midwest,13,27
51916,8.854166985,male,47,Midwest,14,27
51917,15.96634579,female,35,Midwest,14,15
51918,14.42307663,female,52,Midwest,16,30
51919,17.30769157,male,57,Midwest,20,31
51920,25,female,29,Midwest,19,4
51921,22.22222137,male,31,Midwest,19,6
51922,22.59615326,female,39,Midwest,14,19
51923,24.65483284,male,38,Midwest,13,19
51924,19.71153831,male,47,Midwest,14,27
51925,11.17788506,male,25,Midwest,14,5
51926,33.65384674,male,32,Midwest,12,14
51927,19.23077011,female,31,Midwest,13,12
51928,19.54414368,female,31,Midwest,18,7
51929,12.94378662,female,46,Midwest,14,26
51930,7.692307472,female,42,Midwest,12,24
51931,7.488942146,male,53,Midwest,13,34
51932,16.23931694,male,43,Midwest,11,26
51933,23.30769157,male,38,Midwest,12,20
51934,34.96503448,male,39,South,16,17
51935,7.692307472,male,22,South,13,3
51936,17.78846169,male,36,South,14,16
51937,11.92307663,female,36,South,19,11
51938,20,male,52,South,16,30
51939,11.05769253,male,25,South,12,7
51940,20.19230843,male,42,South,12,24
51941,4.807692528,female,49,South,13,30
51942,9.615385056,female,37,South,12,19
51943,13.24786282,female,40,South,18,16
51944,12.01923084,male,42,South,14,22
51945,14.90384579,male,35,South,16,13
51946,4.326922894,female,37,South,12,19
51947,22.11538506,female,30,South,13,11
51948,13.46153831,female,56,South,14,36
51949,10.57692337,female,27,Midwest,12,9
51950,3.846153736,male,33,Midwest,11,16
51951,7.5,male,37,Midwest,14,17
51952,17.30769157,female,32,Midwest,12,14
51953,8,male,25,Midwest,13,6
51954,14.42307663,male,28,Midwest,12,10
51955,31.73077011,male,58,Midwest,12,40
51956,25.24038506,female,57,Midwest,12,39
51957,40.06410217,male,41,Midwest,13,22
51958,13.1875,female,41,Midwest,13,22
51959,10.68376064,female,22,West,12,4
51960,25,male,39,Midwest,16,17
51961,20,male,55,Midwest,12,37
51962,24.03846169,male,25,Midwest,12,7
51963,17.8571434,male,55,Midwest,16,33
51964,18.09230804,male,47,Midwest,13,28
51965,13.46153831,male,32,Midwest,12,14
51966,16.82692337,female,27,Midwest,12,9
51967,28.84615326,male,35,Midwest,11,18
51968,23.55769157,female,33,Midwest,11,16
51969,8.653845787,male,61,Midwest,13,42
51970,41.20878983,female,38,Midwest,18,14
51971,24.72527504,male,36,Midwest,12,18
51972,8.653845787,female,34,Midwest,12,16
51973,9.615385056,male,37,South,11,20
51974,37.36263657,female,36,Midwest,16,14
51975,59.3406601,male,34,Midwest,19,9
51976,16.19433212,female,57,Midwest,13,38
51977,15.38461494,male,51,Midwest,12,33
51978,24.03846169,male,33,Midwest,16,11
51979,10,male,29,West,10,13
51980,7.5,female,31,Midwest,12,13
51981,28.84615326,male,44,Midwest,12,26
51982,36.05769348,female,45,Midwest,16,23
51983,31.25,male,41,Midwest,14,21
51984,19.23077011,male,51,Midwest,12,33
51985,11,female,45,Midwest,12,27
51986,7.857142925,female,36,West,13,17
51987,17.30769157,male,28,Midwest,16,6
51988,20.83333397,male,39,West,12,21
51989,12.58741283,female,42,South,10,26
51990,15.38461494,male,40,West,12,22
51991,21.63461494,male,34,West,12,16
51992,12.01923084,female,33,West,12,15
51993,16.34615326,female,40,West,12,22
51994,16.10577011,female,36,West,14,16
51995,24.03846169,male,44,Midwest,18,20
51996,16.02564049,female,42,Midwest,14,22
51997,10.14957237,female,42,West,12,24
51998,11.05769253,male,41,West,14,21
51999,29.9145298,female,51,West,20,25
52000,5.392157078,female,48,West,13,29
52001,13.46153831,female,54,West,16,32
52002,21.92307663,male,42,West,13,23
52003,13.60576916,female,43,West,16,21
52004,7.575757504,male,26,West,12,8
52005,11.29807663,female,39,West,16,17
52006,5.769230843,male,48,Midwest,12,30
52007,4.325480938,female,48,Midwest,14,28
52008,12.5,female,46,Midwest,16,24
52009,10.09615421,male,46,Midwest,12,28
52010,10.09615421,female,43,Midwest,9,28
52011,11.92307663,male,48,Midwest,13,29
52012,13.98601437,female,46,Midwest,16,24
52013,19.23077011,male,30,Midwest,16,8
52014,17.06730843,female,30,Midwest,14,10
52015,7.692307472,male,26,Midwest,12,8
52016,14.42307663,male,29,Midwest,14,9
52017,23.07692337,female,56,Midwest,16,34
52018,42.06730652,female,34,Midwest,16,12
52019,16.82692337,male,34,Midwest,12,16
52020,25.19230843,female,45,Midwest,18,21
52021,20.19230843,female,47,Midwest,19,22
52022,30.44871712,male,24,Midwest,16,2
52023,11.53846169,male,23,Midwest,12,5
52024,6.363636494,male,47,Midwest,12,29
52025,6.25,female,39,Midwest,16,17
52026,9.615385056,male,42,Midwest,9,27
52027,10.39500999,female,46,Midwest,9,31
52028,17.75510216,male,40,Midwest,12,22
52029,10.84288025,female,35,Midwest,12,17
52030,6.25,female,25,South,12,7
52031,13.24786282,male,28,South,6,16
52032,15.22435856,male,30,Midwest,12,12
52033,17.30769157,female,29,Midwest,16,7
52034,11.53846169,male,43,Midwest,16,21
52035,20,female,43,Midwest,16,21
52036,14.90384579,female,40,Midwest,12,22
52037,15.38461494,male,49,Midwest,13,30
52038,28.84615326,male,42,Midwest,12,24
52039,9.615385056,female,57,Midwest,6,45
52040,32.96703339,female,38,Midwest,13,19
52041,24.03846169,male,26,Midwest,14,6
52042,26.44230843,male,49,Midwest,11,32
52043,11.21794891,female,50,Midwest,16,28
52044,13.94230747,male,50,Midwest,16,28
52045,11.53846169,male,41,Midwest,13,22
52046,16.82692337,female,40,Midwest,13,21
52047,8.307692528,male,28,Midwest,14,8
52048,10.38461494,male,32,West,13,13
52049,25.96153831,female,48,West,18,24
52050,27.44791603,male,36,West,14,16
52051,6.349999905,female,37,West,14,17
52052,6.009615421,female,38,West,12,20
52053,10.09615421,male,22,West,12,4
52054,8.293269157,female,22,West,13,3
52055,14.42307663,male,34,West,13,15
52056,14.42307663,female,37,West,13,18
52057,13.46153831,male,44,West,11,27
52058,9.615385056,female,25,West,12,7
52059,12.98076916,female,35,West,13,16
52060,17,male,44,West,13,25
52061,12,male,55,West,16,33
52062,8,female,33,West,13,14
52063,7.211538315,male,44,West,11,27
52064,9.615385056,female,51,West,12,33
52065,7.211538315,female,62,West,12,44
52066,9.230769157,male,34,West,12,16
52067,16.63201714,female,38,West,16,16
52068,15.625,male,35,West,16,13
52069,12,male,43,West,12,25
52070,44.71154022,male,40,West,12,22
52071,12.01923084,male,35,West,12,17
52072,5.769230843,male,39,West,16,17
52073,13.84615421,female,51,West,16,29
52074,36.85897446,male,45,West,13,26
52075,2.403846264,male,34,Northeast,12,16
52076,8.974358559,male,35,West,14,15
52077,18.75,female,40,West,12,22
52078,13.46153831,female,37,West,13,18
52079,28.84615326,male,36,West,12,18
52080,23.07692337,male,44,West,19,19
52081,28.84615326,female,44,West,19,19
52082,15.28846169,female,34,West,14,14
52083,11.05769253,female,39,West,12,21
52084,30.28846169,male,42,West,12,24
52085,10.57692337,female,52,West,12,34
52086,8.391608238,male,45,West,12,27
52087,16.73077011,male,53,West,16,31
52088,36.05769348,male,40,West,16,18
52089,33.25,female,50,West,20,24
52090,57.69230652,female,33,West,20,7
52091,21.63461494,male,38,West,20,12
52092,14.42307663,female,49,West,8,35
52093,8.07692337,female,55,West,13,36
52094,19.23077011,male,49,Northeast,14,29
52095,19.23077011,female,33,Northeast,16,11
52096,9.615385056,female,27,Northeast,13,8
52097,24.03846169,male,44,Northeast,12,26
52098,3.846153736,male,24,Northeast,16,2
52099,25,male,45,Northeast,20,19
52100,27.00490952,female,61,Northeast,14,41
52101,14.42307663,female,46,Northeast,14,26
52102,24.51922989,male,45,Northeast,14,25
52103,16.82692337,male,44,Northeast,16,22
52104,8.241758347,female,41,Northeast,14,21
52105,15.81196594,male,28,Northeast,13,9
52106,25.76922989,male,32,Northeast,16,10
52107,22.72727203,male,36,Midwest,16,14
52108,28.36538506,male,35,Northeast,12,17
52109,36.53845978,male,36,Northeast,18,12
52110,20.83333397,male,46,Northeast,12,28
52111,60.09615326,male,35,Northeast,18,11
52112,11.25,male,30,Northeast,13,11
52113,11.21794891,female,26,Northeast,13,7
52114,9.563941956,male,46,Northeast,12,28
52115,9.615385056,male,22,Northeast,12,4
52116,12.5,male,41,Northeast,14,21
52117,17.09401703,female,49,Northeast,16,27
52118,28.20512772,female,44,Northeast,14,24
52119,24.03846169,male,30,Northeast,16,8
52120,34.96503448,male,35,Northeast,16,13
52121,33.0128212,male,41,Northeast,16,19
52122,24.4755249,male,32,Northeast,12,14
52123,27.88461494,male,40,Northeast,18,16
52124,38.46154022,male,46,Northeast,20,20
52125,15.38461494,female,53,Northeast,16,31
52126,16.78321648,male,57,Northeast,10,41
52127,51.28205109,male,44,Northeast,18,20
52128,37.06293869,female,44,Northeast,16,22
52129,37.69230652,male,48,Northeast,18,24
52130,23.07692337,female,38,Northeast,18,14
52131,24.77810669,male,38,Northeast,16,16
52132,12.9629631,male,33,South,16,11
